label,address_freeform,address_locality,address_region,address_postcode,address_country,phone,base_address_freeform,base_address_locality,base_address_region,base_address_postcode,base_address_country,base_phone,match_score,pred_label,llm_same_place,llm_confidence,llm_reason,llm_correct,baseline_correct
0.0,rua jacarezinho 800,ivaipora,pr,86870000,BR,554334723263.0,avenida castelo branco 810,ivaipora,pr,86870000,BR,554334722169.0,0.6034551923481855,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 310. Please try again in 4m21.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,10300 york road,cockeysville,md,21030,US,4107739357.0,10300 york road,cockeysville,md,21030,US,4107739357.0,0.7999999999999999,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 304. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,habichtstrasse 62,hamburg,,22305,DE,49402351590.0,habichtstr 62 64,hamburg,hamburg,22305,DE,402351590.0,0.67,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 295. Please try again in 4m8.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,305 cedar lane,fort oglethorpe,ga,307423361,US,4233219573.0,305 south cedar lane,fort oglethorpe,ga,30742,US,4233219573.0,0.9,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 303. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,1116 louisiana avenue,new orleans,la,70115,US,8007425877.0,1116 louisiana avenue,new orleans,la,70115,US,8007425877.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 299. Please try again in 4m12.287999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,1 higher shaftesbury road,blandford forum,eng,DT118ST,GB,443330323100.0,unit 5a sunrise business park higher shaftesbury road,blandford forum,,DT118ST,GB,1258459367.0,0.6352551020408163,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 313. Please try again in 4m24.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,55 river drive south,jersey city,nj,073101712,US,8774082349.0,35 river drive south,jersey city,nj,07310,US,8443886915.0,0.5297091540170976,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 301. Please try again in 4m14.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,120 lafayette road,hampton falls,nh,03844,US,6039674267.0,120 lafayette road,hampton falls,nh,03844,US,6039265500.0,0.7813648211850814,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 304. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,rua floriano peixoto 320,blumenau,sc,89010506,BR,554733227024.0,rua angelo dias 57,blumenau,sc,89010020,BR,554733267500.0,0.408584617219997,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 307. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,17330 state route 247,seaman,oh,456799417,US,9378923037.0,17330 state route 247,seaman,oh,45679,US,9378923037.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 300. Please try again in 4m13.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,bath road,newbury,,RG141QT,GB,163534568.0,bath road,newbury,,RG141QT,GB,163534568.0,0.92,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 289. Please try again in 4m3.648s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,alparslan caddesi 30,kucukcekmece,,34290,TR,905466120151.0,,,,,TR,,0.1336723724004336,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 295. Please try again in 4m8.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,0.9241512268515352,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 308. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,601 south main street,grapevine,tx,760515382,US,8174165577.0,601 south main street suite 100,grapevine,tx,76051,US,8174165577.0,0.6975,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 300. Please try again in 4m12.287999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,105 brighton landing drive,grovetown,ga,308130229,US,7063502111.0,7025 hummingbird drive,grovetown,ga,308130748,US,7065743111.0,0.3939879664279841,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 306. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,spitalgasse 9,kulmbach,bayern,95326,DE,6991010000.0,albert ruckdeschel strasse 16,kulmbach,,95326,DE,4918023333.0,0.3647994117138183,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 310. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,494 big bay point road,barrie,on,L4N3Z5,CA,7057251501.0,unit 4 494 big bay point road barrie,barrie,on,L4N3Z5,CA,7057251501.0,0.916186869049614,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 312. Please try again in 4m22.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,1583 highway 10 west,detroit lakes,mn,56501,US,2188477244.0,1583 highway 10 west,detroit lakes,mn,56501,US,2188471126.0,0.7059103787696117,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 306. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,3 walnut street suite 102,lemoyne,pa,17043,US,7172327593.0,3 walnut street suite 100,lemoyne,pa,17043,US,7179880234.0,0.6880924412558714,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 306. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
0.0,9591 laguna springs drive,elk grove,ca,95758,US,9166912793.0,9591 laguna springs drive,elk grove,ca,95758,US,7072086988.0,0.817829083223053,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 305. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,0.9,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 303. Please try again in 4m14.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,4048687888.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,0.7458650793650794,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99992, Requested 318. Please try again in 4m27.839999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
